Year,City,Sport,Discipline,Athlete,Country_Code,Country,Gender,Event,Medal,Country_Population,Country_GDP_per_Capita
2004,Athens,Handball,Handball,"OH, Seongok",KOR,"Korea, South",Women,Handball,Silver,50617045,27221.52405
2004,Athens,Handball,Handball,"OH, Yong Ran",KOR,"Korea, South",Women,Handball,Silver,50617045,27221.52405
2004,Athens,Handball,Handball,"WOO, Sun Hee",KOR,"Korea, South",Women,Handball,Silver,50617045,27221.52405
2004,Athens,Hockey,Hockey,"ARNOLD, Clemens",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"BECHMANN, Christoph",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"BIEDERLACK, Sebastian",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"CRONE, Philipp",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"DUCKWITZ, Eike",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"EIMER, Christoph",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"EMMERLING, Bjoern",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"KUNZ, Florian",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"MICHEL, Bjoern",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"REINELT, Sascha",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"SCHAROWSKY, Justus",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"SCHULTE, Christian",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"WEISSENBORN, Tibor",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"WESS, Timo",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"WITTHAUS, Matthias",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"ZELLER, Christopher",GER,Germany,Men,Hockey,Bronze,81413145,41313.31399
2004,Athens,Hockey,Hockey,"BRENNAN, Michael",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"BROOKS, Travis",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"BUTLER, Dean",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"DE YOUNG, Liam",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"DWYER, Jamie",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"EGLINGTON, Nathan",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"ELDER, Troy",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"GEORGE, Bevan",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"HAMMOND, Robert",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"HICKMAN, Mark",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"KNOWLES, Mark",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"LIVERMORE, Brent",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"MCCANN, Michael",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"MOWLAM, Stephen",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"SCHUBERT, Grant",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"WELLS, Matthew",AUS,Australia,Men,Hockey,Gold,23781169,56310.96299
2004,Athens,Hockey,Hockey,"BROUWER, Matthijs",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"BROUWER, Ronald",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"DE NOOIJER, Teun",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"DELMEE, Jeroen",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"DERIKX, Geert-Jan",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"DERIKX, Rob",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"EIKELBOOM, Marten",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"EVERS, Floris",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"JAZET, Erik",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"KLAVER, Karel",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"MAHIEU, Jesse",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"RECKERS, Rob",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"TAEKEMA, Teake",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"VAN DER WEIDE, Sander",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"VEERING, Klaas",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"VOGELS, Guus",NED,Netherlands,Men,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"AICEGA, Magdalena",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"ANTONISKA, Mariela",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"ARRONDO, Ines",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"AYMAR, Luciana",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"BURKART, Claudia",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"DI GIACOMO, Marina Emilce",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"GARCIA, Agustina",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"GONZALEZ OLIVA, Mariana",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"GULLA, Alejandra",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"HERNANDEZ, Maria de la Paz",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"MARGALOT, Maria Mercedes",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"ONETO, Vanina Paula",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"ROGNONI, Maria Cecilia",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"RUSSO, Marine",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"STEPNIK, Ayelen Iara",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"VUKOJICIC, Paola",ARG,Argentina,Women,Hockey,Bronze,43416755,13431.87834
2004,Athens,Hockey,Hockey,"BACHMANN, Tina",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"CASARETTO, Caroline",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"ERNSTING KRIENKE, Nadine",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"GUDE, Franziska",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"HAASE, Mandy",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"KELLER, Natascha",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"KLECKER, Denise",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"KUEHN, Anke",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"LAETZSCH, Heike",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"LATIF, Badri",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"LEHMANN, Sonja",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"MUELLER, Silke",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"RINNE, Fanny",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"RODEWALD, Marion",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"WALTER, Louisa",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"ZWEHL, Julia",GER,Germany,Women,Hockey,Gold,81413145,41313.31399
2004,Athens,Hockey,Hockey,"BOOIJ, Minke",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"DE BRUIJN, Chantal",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"DE ROEVER, Lisanne",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"DONNERS, Mijntje",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"KARRES, Sylvia",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"MOREIRA DE MELO, Fatima",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"MULDER, Eefke",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"SCHEEPSTRA, Maartje",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"SCHOPMAN, Janneke",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"SINNIGE, Clarinda",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"SMABERS, Minke",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"SNOEKS, Jiske",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"VAN DER VAART, Macha",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"VAN GEENHUIZEN, Miek",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Hockey,Hockey,"VAN KESSEL, Lieve",NED,Netherlands,Women,Hockey,Silver,16936520,44299.76809
2004,Athens,Judo,Judo,"GAO, Feng",CHN,China,Women,- 48 KG,Bronze,1371220000,8027.68381
2004,Athens,Judo,Judo,"MATIJASS, Julia",GER,Germany,Women,- 48 KG,Bronze,81413145,41313.31399
2004,Athens,Judo,Judo,"TANI, Ryoko",JPN,Japan,Women,- 48 KG,Gold,126958472,32477.21514
2004,Athens,Judo,Judo,"JOSSINET, Frederique",FRA,France,Women,- 48 KG,Silver,66808385,36205.5681
2004,Athens,Judo,Judo,"CHOI, Min Ho",KOR,"Korea, South",Men,- 60 KG,Bronze,50617045,27221.52405
2004,Athens,Judo,Judo,"TSAGAANBAATAR, Khashbaatar",MGL,Mongolia,Men,- 60 KG,Bronze,2959134,3967.829386
2004,Athens,Judo,Judo,"NOMURA, Tadahiro",JPN,Japan,Men,- 60 KG,Gold,126958472,32477.21514
2004,Athens,Judo,Judo,"KHERGIANI, Nestor",GEO,Georgia,Men,- 60 KG,Silver,3679000,3795.973308
2004,Athens,Judo,Judo,"PERTELSON, Indrek",EST,Estonia,Men,+ 100KG (Heavyweight),Bronze,1311998,17118.5042
2004,Athens,Judo,Judo,"VAN DER GEEST, Dennis",NED,Netherlands,Men,+ 100KG (Heavyweight),Bronze,16936520,44299.76809
2004,Athens,Judo,Judo,"SUZUKI, Keiji",JPN,Japan,Men,+ 100KG (Heavyweight),Gold,126958472,32477.21514
2004,Athens,Judo,Judo,"TMENOV, Tamerlan",RUS,Russia,Men,+ 100KG (Heavyweight),Silver,144096812,9092.580536
2004,Athens,Judo,Judo,"DONGUZASHVILI, Tea",RUS,Russia,Women,+ 78KG (Heavyweight),Bronze,144096812,9092.580536
2004,Athens,Judo,Judo,"SUN, Fuming",CHN,China,Women,+ 78KG (Heavyweight),Bronze,1371220000,8027.68381
2004,Athens,Judo,Judo,"TSUKADA, Maki",JPN,Japan,Women,+ 78KG (Heavyweight),Gold,126958472,32477.21514
2004,Athens,Judo,Judo,"BELTRAN, Daima Mayelis",CUB,Cuba,Women,+ 78KG (Heavyweight),Silver,11389562,0
2004,Athens,Judo,Judo,"HEYLEN, Ilse",BEL,Belgium,Women,48 - 52KG (Half-Lightweight),Bronze,11285721,40324.02777
2004,Athens,Judo,Judo,"SAVON, Amarilys",CUB,Cuba,Women,48 - 52KG (Half-Lightweight),Bronze,11389562,0
2004,Athens,Judo,Judo,"XIAN, Dongmei",CHN,China,Women,48 - 52KG (Half-Lightweight),Gold,1371220000,8027.68381
2004,Athens,Judo,Judo,"YOKOSAWA, Yuki",JPN,Japan,Women,48 - 52KG (Half-Lightweight),Silver,126958472,32477.21514
2004,Athens,Judo,Judo,"GRAVENSTIJN, Deborah",NED,Netherlands,Women,52 - 57KG (Lightweight),Bronze,16936520,44299.76809
2004,Athens,Judo,Judo,"LUPETEY, Yurisleidy",CUB,Cuba,Women,52 - 57KG (Lightweight),Bronze,11389562,0
2004,Athens,Judo,Judo,"BOENISCH, Yvonne",GER,Germany,Women,52 - 57KG (Lightweight),Gold,81413145,41313.31399
2004,Athens,Judo,Judo,"KYE, Sun Hui",PRK,"Korea, North",Women,52 - 57KG (Lightweight),Silver,25155317,0
2004,Athens,Judo,Judo,"GONZALEZ, Driulys",CUB,Cuba,Women,57 - 63KG (Half-Middleweight),Bronze,11389562,0
2004,Athens,Judo,Judo,"ZOLNIR, Urska",SLO,Slovenia,Women,57 - 63KG (Half-Middleweight),Bronze,2063768,20726.53989
2004,Athens,Judo,Judo,"TANIMOTO, Ayumi",JPN,Japan,Women,57 - 63KG (Half-Middleweight),Gold,126958472,32477.21514
2004,Athens,Judo,Judo,"HEILL, Claudia",AUT,Austria,Women,57 - 63KG (Half-Middleweight),Silver,8611088,43774.98517
2004,Athens,Judo,Judo,"ARENCIBIA, Yordanis",CUB,Cuba,Men,60 - 66KG (Half-Lightweight),Bronze,11389562,0
2004,Athens,Judo,Judo,"GEORGIEV, Georgi",BUL,Bulgaria,Men,60 - 66KG (Half-Lightweight),Bronze,7177991,6993.47736
2004,Athens,Judo,Judo,"UCHISHIBA, Masato",JPN,Japan,Men,60 - 66KG (Half-Lightweight),Gold,126958472,32477.21514
2004,Athens,Judo,Judo,"KRNAC, Jozef",SVK,Slovakia,Men,60 - 66KG (Half-Lightweight),Silver,5424050,16088.27759
2004,Athens,Judo,Judo,"BOEHM, Annett",GER,Germany,Women,63 - 70KG (Middleweight),Bronze,81413145,41313.31399
2004,Athens,Judo,Judo,"QIN, Dongya",CHN,China,Women,63 - 70KG (Middleweight),Bronze,1371220000,8027.68381
2004,Athens,Judo,Judo,"UENO, Masae",JPN,Japan,Women,63 - 70KG (Middleweight),Gold,126958472,32477.21514
2004,Athens,Judo,Judo,"BOSCH, Edith",NED,Netherlands,Women,63 - 70KG (Middleweight),Silver,16936520,44299.76809
2004,Athens,Judo,Judo,"GUILHEIRO, Leandro",BRA,Brazil,Men,66 - 73KG (Lightweight),Bronze,207847528,8538.589975
2004,Athens,Judo,Judo,"PEDRO, James",USA,United States,Men,66 - 73KG (Lightweight),Bronze,321418820,56115.71843
2004,Athens,Judo,Judo,"LEE, Won Hee",KOR,"Korea, South",Men,66 - 73KG (Lightweight),Gold,50617045,27221.52405
2004,Athens,Judo,Judo,"MAKAROV, Vitaliy",RUS,Russia,Men,66 - 73KG (Lightweight),Silver,144096812,9092.580536
2004,Athens,Judo,Judo,"LABORDE, Yurisel",CUB,Cuba,Women,70 - 78KG (Half-Heavyweight),Bronze,11389562,0
2004,Athens,Judo,Judo,"MORICO, Lucia",ITA,Italy,Women,70 - 78KG (Half-Heavyweight),Bronze,60802085,29957.80432
2004,Athens,Judo,Judo,"ANNO, Noriko",JPN,Japan,Women,70 - 78KG (Half-Heavyweight),Gold,126958472,32477.21514
2004,Athens,Judo,Judo,"LIU, Xia",CHN,China,Women,70 - 78KG (Half-Heavyweight),Silver,1371220000,8027.68381
2004,Athens,Judo,Judo,"CANTO, Flavio",BRA,Brazil,Men,73 - 81KG (Half-Middleweight),Bronze,207847528,8538.589975
2004,Athens,Judo,Judo,"NOSSOV, Dmitri",RUS,Russia,Men,73 - 81KG (Half-Middleweight),Bronze,144096812,9092.580536
2004,Athens,Judo,Judo,"ILIADIS, Ilias",GRE,Greece,Men,73 - 81KG (Half-Middleweight),Gold,10823732,18002.23058
2004,Athens,Judo,Judo,"GONTIUK, Roman",UKR,Ukraine,Men,73 - 81KG (Half-Middleweight),Silver,45198200,2114.954716
2004,Athens,Judo,Judo,"HUIZINGA, Mark",NED,Netherlands,Men,81 - 90KG (Middleweight),Bronze,16936520,44299.76809
2004,Athens,Judo,Judo,"TAOV, Khasanbi",RUS,Russia,Men,81 - 90KG (Middleweight),Bronze,144096812,9092.580536
2004,Athens,Judo,Judo,"ZVIADAURI, Zurab",GEO,Georgia,Men,81 - 90KG (Middleweight),Gold,3679000,3795.973308
2004,Athens,Judo,Judo,"IZUMI, Hiroshi",JPN,Japan,Men,81 - 90KG (Middleweight),Silver,126958472,32477.21514
2004,Athens,Judo,Judo,"JURACK, Michael",GER,Germany,Men,90 - 100KG (Half-Heavyweight),Bronze,81413145,41313.31399
2004,Athens,Judo,Judo,"ZEEVI, Ariel",ISR,Israel,Men,90 - 100KG (Half-Heavyweight),Bronze,8380400,35728.0935
2004,Athens,Judo,Judo,"MAKARAU, Ihar",BLR,Belarus,Men,90 - 100KG (Half-Heavyweight),Gold,9513000,5740.456495
2004,Athens,Judo,Judo,"JANG, Sung Ho",KOR,"Korea, South",Men,90 - 100KG (Half-Heavyweight),Silver,50617045,27221.52405
2004,Athens,Modern Pentathlon,Modern Pentath.,"CAPALINI, Libor",CZE,Czech Republic,Men,Individual Competition,Bronze,10551219,17548.33821
2004,Athens,Modern Pentathlon,Modern Pentath.,"MOISEEV, Andrey",RUS,Russia,Men,Individual Competition,Gold,144096812,9092.580536
2004,Athens,Modern Pentathlon,Modern Pentath.,"ZADNEPROVSKIS, Andrejus",LTU,Lithuania,Men,Individual Competition,Silver,2910199,14147.04938
2004,Athens,Modern Pentathlon,Modern Pentath.,"HARLAND, Georgina",GBR,United Kingdom,Women,Individual Competition,Bronze,65138232,43875.96961
2004,Athens,Modern Pentathlon,Modern Pentath.,"VOROS, Zsuzsanna",HUN,Hungary,Women,Individual Competition,Gold,9844686,12363.54346
2004,Athens,Modern Pentathlon,Modern Pentath.,"RUBLEVSKA, Elena",LAT,Latvia,Women,Individual Competition,Silver,1978440,13648.54756
2004,Athens,Rowing,Rowing,"CECH, Donovan",RSA,South Africa,Men,Coxless Pair (2-),Bronze,54956920,5723.973357
2004,Athens,Rowing,Rowing,"DI CLEMENTE, Ramon",RSA,South Africa,Men,Coxless Pair (2-),Bronze,54956920,5723.973357
2004,Athens,Rowing,Rowing,"GINN, Drew",AUS,Australia,Men,Coxless Pair (2-),Gold,23781169,56310.96299
2004,Athens,Rowing,Rowing,"TOMKINS, James",AUS,Australia,Men,Coxless Pair (2-),Gold,23781169,56310.96299
2004,Athens,Rowing,Rowing,"SKELIN, Niksa",CRO,Croatia,Men,Coxless Pair (2-),Silver,4224404,11535.82936
2004,Athens,Rowing,Rowing,"SKELIN, Sinisa",CRO,Croatia,Men,Coxless Pair (2-),Silver,4224404,11535.82936
2004,Athens,Rowing,Rowing,"GALTAROSSA, Rossano",ITA,Italy,Men,Double Sculls (2X),Bronze,60802085,29957.80432
2004,Athens,Rowing,Rowing,"SARTORI, Alessio",ITA,Italy,Men,Double Sculls (2X),Bronze,60802085,29957.80432
2004,Athens,Rowing,Rowing,"HARDY, Adrien",FRA,France,Men,Double Sculls (2X),Gold,66808385,36205.5681
2004,Athens,Rowing,Rowing,"VIEILLEDENT, Sebastien",FRA,France,Men,Double Sculls (2X),Gold,66808385,36205.5681
2004,Athens,Rowing,Rowing,"COP, Iztok",SLO,Slovenia,Men,Double Sculls (2X),Silver,2063768,20726.53989
2004,Athens,Rowing,Rowing,"SPIK, Luka",SLO,Slovenia,Men,Double Sculls (2X),Silver,2063768,20726.53989
2004,Athens,Rowing,Rowing,"LAVERICK, Elise",GBR,United Kingdom,Women,Double Sculls (2X),Bronze,65138232,43875.96961
2004,Athens,Rowing,Rowing,"WINCKLESS, Sarah",GBR,United Kingdom,Women,Double Sculls (2X),Bronze,65138232,43875.96961
2004,Athens,Rowing,Rowing,"EVERS-SWINDELL, Caroline",NZL,New Zealand,Women,Double Sculls (2X),Gold,4595700,37807.96728
2004,Athens,Rowing,Rowing,"EVERS-SWINDELL, Georgina",NZL,New Zealand,Women,Double Sculls (2X),Gold,4595700,37807.96728
2004,Athens,Rowing,Rowing,"OPPELT, Britta",GER,Germany,Women,Double Sculls (2X),Silver,81413145,41313.31399
2004,Athens,Rowing,Rowing,"WALESKA, Peggy",GER,Germany,Women,Double Sculls (2X),Silver,81413145,41313.31399
2004,Athens,Rowing,Rowing,"HANSON, Boden Joseph",AUS,Australia,Men,Eight With Coxswain (8+),Bronze,23781169,56310.96299
2004,Athens,Rowing,Rowing,"MCKAY, Mike",AUS,Australia,Men,Eight With Coxswain (8+),Bronze,23781169,56310.96299
2004,Athens,Rowing,Rowing,"RESIDE, Stuart",AUS,Australia,Men,Eight With Coxswain (8+),Bronze,23781169,56310.96299
2004,Athens,Rowing,Rowing,"STEWART, Geoff",AUS,Australia,Men,Eight With Coxswain (8+),Bronze,23781169,56310.96299
2004,Athens,Rowing,Rowing,"STEWART, James",AUS,Australia,Men,Eight With Coxswain (8+),Bronze,23781169,56310.96299
2004,Athens,Rowing,Rowing,"STEWART, Steve",AUS,Australia,Men,Eight With Coxswain (8+),Bronze,23781169,56310.96299
2004,Athens,Rowing,Rowing,"SZCZUROWSKI, Stefan",AUS,Australia,Men,Eight With Coxswain (8+),Bronze,23781169,56310.96299
2004,Athens,Rowing,Rowing,"TOON, Michael",AUS,Australia,Men,Eight With Coxswain (8+),Bronze,23781169,56310.96299
2004,Athens,Rowing,Rowing,"WELCH, Stuart",AUS,Australia,Men,Eight With Coxswain (8+),Bronze,23781169,56310.96299
2004,Athens,Rowing,Rowing,"AHRENS, Chris",USA,United States,Men,Eight With Coxswain (8+),Gold,321418820,56115.71843
2004,Athens,Rowing,Rowing,"ALLEN, Wyatt",USA,United States,Men,Eight With Coxswain (8+),Gold,321418820,56115.71843
2004,Athens,Rowing,Rowing,"BEERY, Dan",USA,United States,Men,Eight With Coxswain (8+),Gold,321418820,56115.71843
